source,time,value,unit
Noah’s Apple Watch,387204,62.0,count/min
Noah’s Apple Watch,387212,62.0,count/min
Noah’s Apple Watch,387217,58.0,count/min
Noah’s Apple Watch,387218,68.0,count/min
Noah’s Apple Watch,387227,78.0,count/min
Noah’s Apple Watch,387231,61.0,count/min
Noah’s Apple Watch,387234,75.0,count/min
Noah’s Apple Watch,387238,75.0,count/min
Noah’s Apple Watch,387245,69.0,count/min
Noah’s Apple Watch,387250,70.0,count/min
Noah’s Apple Watch,387254,67.0,count/min
Noah’s Apple Watch,387260,69.0,count/min
Noah’s Apple Watch,387265,50.0,count/min
Noah’s Apple Watch,387268,58.0,count/min
Noah’s Apple Watch,387277,71.0,count/min
Noah’s Apple Watch,387282,61.0,count/min
Noah’s Apple Watch,387285,64.0,count/min
Noah’s Apple Watch,387290,66.0,count/min
Noah’s Apple Watch,387296,60.0,count/min
Noah’s Apple Watch,387300,66.0,count/min
Noah’s Apple Watch,387304,58.0,count/min
Noah’s Apple Watch,387306,119.0,count/min
Noah’s Apple Watch,387309,103.0,count/min
Noah’s Apple Watch,387314,84.0,count/min
Noah’s Apple Watch,387321,80.0,count/min
Noah’s Apple Watch,387324,72.0,count/min
Noah’s Apple Watch,387334,72.0,count/min
Noah’s Apple Watch,387344,80.0,count/min
Noah’s Apple Watch,387352,80.0,count/min
Noah’s Apple Watch,387354,65.0,count/min
Noah’s Apple Watch,387355,70.2389,count/min
Noah’s Apple Watch,387358,73.0,count/min
Noah’s Apple Watch,387366,76.0,count/min
Noah’s Apple Watch,387368,76.0,count/min
Noah’s Apple Watch,387373,73.0,count/min
Noah’s Apple Watch,387382,96.0,count/min
Noah’s Apple Watch,387388,102.0,count/min
Noah’s Apple Watch,387389,82.0,count/min
Noah’s Apple Watch,387405,118.0,count/min
Noah’s Apple Watch,387409,107.0,count/min
Noah’s Apple Watch,387421,81.0,count/min
Noah’s Apple Watch,387426,80.0,count/min
Noah’s Apple Watch,387428,86.0,count/min
Noah’s Apple Watch,387433,80.0,count/min
Noah’s Apple Watch,387442,75.0,count/min
Noah’s Apple Watch,387444,69.0,count/min
Noah’s Apple Watch,387449,64.0,count/min
Noah’s Apple Watch,387456,73.0,count/min
Noah’s Apple Watch,387460,71.0,count/min
Noah’s Apple Watch,387465,73.0,count/min
Noah’s Apple Watch,387470,67.0,count/min
Noah’s Apple Watch,387474,97.0,count/min
Noah’s Apple Watch,387481,79.0,count/min
Noah’s Apple Watch,387491,63.0,count/min
Noah’s Apple Watch,387497,61.0,count/min
Noah’s Apple Watch,387498,60.0,count/min
Noah’s Apple Watch,387503,56.0,count/min
Noah’s Apple Watch,387512,100.0,count/min
Noah’s Apple Watch,387515,56.0,count/min
Noah’s Apple Watch,387519,56.0,count/min
Noah’s Apple Watch,387523,55.0,count/min
Noah’s Apple Watch,387528,57.0,count/min
Noah’s Apple Watch,387533,57.0,count/min
Noah’s Apple Watch,387539,58.0,count/min
Noah’s Apple Watch,387543,59.0,count/min
Noah’s Apple Watch,387549,55.0,count/min
Noah’s Apple Watch,387555,50.0,count/min
Noah’s Apple Watch,387561,52.0,count/min
Noah’s Apple Watch,387563,51.0,count/min
Noah’s Apple Watch,387569,52.0,count/min
Noah’s Apple Watch,387574,53.0,count/min
Noah’s Apple Watch,387578,52.0,count/min
Noah’s Apple Watch,387582,53.0025,count/min
Noah’s Apple Watch,387584,53.0,count/min
Noah’s Apple Watch,387589,57.0,count/min
Noah’s Apple Watch,387597,70.0,count/min
Noah’s Apple Watch,387601,55.0,count/min
Noah’s Apple Watch,387602,53.0,count/min
Noah’s Apple Watch,387608,53.0,count/min
Noah’s Apple Watch,387613,53.0,count/min
Noah’s Apple Watch,387617,52.0,count/min
Noah’s Apple Watch,387623,52.0,count/min
Noah’s Apple Watch,387627,52.0,count/min
Noah’s Apple Watch,387632,53.0,count/min
Noah’s Apple Watch,387639,48.0,count/min
Noah’s Apple Watch,387643,50.0,count/min
Noah’s Apple Watch,387651,51.0,count/min
Noah’s Apple Watch,387656,56.0,count/min
Noah’s Apple Watch,387659,61.0,count/min
Noah’s Apple Watch,387665,67.0,count/min
Noah’s Apple Watch,387668,57.0,count/min
Noah’s Apple Watch,387676,60.0,count/min
Noah’s Apple Watch,387678,53.0,count/min
Noah’s Apple Watch,387683,53.0,count/min
Noah’s Apple Watch,387688,81.0,count/min
Noah’s Apple Watch,387693,51.0,count/min
Noah’s Apple Watch,387702,58.0,count/min
Noah’s Apple Watch,387704,57.0,count/min
Noah’s Apple Watch,387709,55.0,count/min
Noah’s Apple Watch,387716,72.0,count/min
Noah’s Apple Watch,387719,53.0,count/min
Noah’s Apple Watch,387724,63.0,count/min
Noah’s Apple Watch,387731,55.0,count/min
Noah’s Apple Watch,387735,53.0,count/min
Noah’s Apple Watch,387738,55.0,count/min
Noah’s Apple Watch,387747,55.0,count/min
Noah’s Apple Watch,387748,52.0,count/min
Noah’s Apple Watch,387757,65.0,count/min
Noah’s Apple Watch,387759,57.0,count/min
Noah’s Apple Watch,387766,77.0,count/min
Noah’s Apple Watch,387772,54.0,count/min
Noah’s Apple Watch,387774,52.0,count/min
Noah’s Apple Watch,387781,53.0,count/min
Noah’s Apple Watch,387786,54.0,count/min
Noah’s Apple Watch,387787,57.0,count/min
Noah’s Apple Watch,387793,74.0,count/min
Noah’s Apple Watch,387802,67.0,count/min
Noah’s Apple Watch,387805,66.0,count/min
Noah’s Apple Watch,387809,71.0,count/min
Noah’s Apple Watch,387813,51.0,count/min
Noah’s Apple Watch,387821,55.0,count/min
Noah’s Apple Watch,387825,57.71145,count/min
Noah’s Apple Watch,387832,59.0,count/min
Noah’s Apple Watch,387833,76.0,count/min
Noah’s Apple Watch,387841,49.0,count/min
Noah’s Apple Watch,387867,82.0,count/min
Noah’s Apple Watch,387871,70.0,count/min
Noah’s Apple Watch,387877,88.0,count/min
Noah’s Apple Watch,387882,62.0,count/min
Noah’s Apple Watch,387886,60.0,count/min
Noah’s Apple Watch,387889,60.0,count/min
Noah’s Apple Watch,387893,61.0,count/min
Noah’s Apple Watch,387901,68.0,count/min
Noah’s Apple Watch,387905,47.0,count/min
Noah’s Apple Watch,387912,65.0,count/min
Noah’s Apple Watch,387916,61.0,count/min
Noah’s Apple Watch,387921,64.0,count/min
Noah’s Apple Watch,387927,68.0,count/min
Noah’s Apple Watch,387932,76.0,count/min
Noah’s Apple Watch,387937,68.0,count/min
Noah’s Apple Watch,387939,77.0,count/min
Noah’s Apple Watch,387945,72.0,count/min
Noah’s Apple Watch,387948,73.0,count/min
Noah’s Apple Watch,387956,78.0,count/min
Noah’s Apple Watch,387959,69.0,count/min
Noah’s Apple Watch,387963,68.0,count/min
Noah’s Apple Watch,387969,60.0,count/min
Noah’s Apple Watch,387976,74.0,count/min
Noah’s Apple Watch,387982,73.0,count/min
Noah’s Apple Watch,387986,66.0,count/min
Noah’s Apple Watch,387991,69.0,count/min
Noah’s Apple Watch,387995,68.0,count/min
Noah’s Apple Watch,387999,67.0,count/min
Noah’s Apple Watch,388005,55.0,count/min
Noah’s Apple Watch,388008,62.0,count/min
Noah’s Apple Watch,388017,69.0,count/min
Noah’s Apple Watch,388019,73.0,count/min
Noah’s Apple Watch,388027,68.0,count/min
Noah’s Apple Watch,388030,71.0,count/min
Noah’s Apple Watch,388033,66.0,count/min
Noah’s Apple Watch,388038,67.0,count/min
Noah’s Apple Watch,388046,65.0,count/min
Noah’s Apple Watch,388050,78.0,count/min
Noah’s Apple Watch,388053,72.0,count/min
Noah’s Apple Watch,388058,69.0,count/min
Noah’s Apple Watch,388063,73.0,count/min
Noah’s Apple Watch,388072,61.0,count/min
Noah’s Apple Watch,388074,78.0,count/min
Noah’s Apple Watch,388078,60.0,count/min
Noah’s Apple Watch,388552,108.0,count/min
Noah’s Apple Watch,388557,83.0,count/min
Noah’s Apple Watch,388564,109.0,count/min
Noah’s Apple Watch,388566,122.33333333333333,count/min
Noah’s Apple Watch,388567,122.2,count/min
Noah’s Apple Watch,388568,120.44444444444444,count/min
Noah’s Apple Watch,388569,121.0909090909091,count/min
Noah’s Apple Watch,388570,122.8,count/min
Noah’s Apple Watch,388571,124.16666666666667,count/min
Noah’s Apple Watch,388572,131.07692307692307,count/min
Noah’s Apple Watch,388573,123.27272727272727,count/min
Noah’s Apple Watch,388574,118.0,count/min
Noah’s Apple Watch,388575,116.33333333333333,count/min
Noah’s Apple Watch,388576,116.08333333333333,count/min
Noah’s Apple Watch,388577,118.6923076923077,count/min
Noah’s Apple Watch,388578,117.45454545454545,count/min
Noah’s Apple Watch,388579,121.33333333333333,count/min
Noah’s Apple Watch,388580,117.41666666666667,count/min
Noah’s Apple Watch,388581,120.23076923076923,count/min
Noah’s Apple Watch,388582,119.45454545454545,count/min
Noah’s Apple Watch,388583,123.38461538461539,count/min
Noah’s Apple Watch,388584,120.72727272727273,count/min
Noah’s Apple Watch,388585,111.0,count/min
Noah’s Apple Watch,388586,109.75,count/min
Noah’s Apple Watch,388587,108.58333333333333,count/min
Noah’s Apple Watch,388588,110.5,count/min
Noah’s Apple Watch,388589,111.75,count/min
Noah’s Apple Watch,388592,73.0,count/min
Noah’s Apple Watch,388597,98.0,count/min
Noah’s Apple Watch,388600,93.0,count/min
Noah’s Apple Watch,388604,88.0,count/min
Noah’s Apple Watch,388610,91.0,count/min
Noah’s Apple Watch,388614,87.0,count/min
Noah’s Apple Watch,388620,85.0,count/min
Noah’s Apple Watch,388627,77.0,count/min
Noah’s Apple Watch,388628,85.2713,count/min
Noah’s Apple Watch,388629,86.1683,count/min
Noah’s Apple Watch,388637,84.0,count/min
Noah’s Apple Watch,388638,81.0,count/min
Noah’s Apple Watch,388645,74.0,count/min
Noah’s Apple Watch,388651,71.0,count/min
Noah’s Apple Watch,388654,56.0,count/min
Noah’s Apple Watch,388657,103.0,count/min
Noah’s Apple Watch,388658,98.7,count/min
Noah’s Apple Watch,388659,93.14285714285714,count/min
Noah’s Apple Watch,388660,78.0,count/min
Noah’s Apple Watch,388665,72.0,count/min
Noah’s Apple Watch,388669,78.0,count/min
Noah’s Apple Watch,388674,76.0,count/min
Noah’s Apple Watch,388679,72.0,count/min
Noah’s Apple Watch,388687,75.0,count/min
Noah’s Apple Watch,388689,74.0,count/min
Noah’s Apple Watch,388693,69.0,count/min
Noah’s Apple Watch,388706,89.0,count/min
Noah’s Apple Watch,388710,70.0,count/min
Noah’s Apple Watch,388716,72.0,count/min
Noah’s Apple Watch,388721,76.0,count/min
Noah’s Apple Watch,388725,76.0,count/min
Noah’s Apple Watch,388731,67.0,count/min
Noah’s Apple Watch,388737,73.0,count/min
Noah’s Apple Watch,388739,72.0,count/min
Noah’s Apple Watch,388745,72.0,count/min
Noah’s Apple Watch,388748,76.0,count/min
Noah’s Apple Watch,388753,102.0,count/min
Noah’s Apple Watch,388757,61.0,count/min
Noah’s Apple Watch,388761,67.0,count/min
Noah’s Apple Watch,388763,76.0,count/min
Noah’s Apple Watch,388771,71.0,count/min
Noah’s Apple Watch,388776,72.0,count/min
Noah’s Apple Watch,388779,70.0,count/min
Noah’s Apple Watch,388783,84.0,count/min
Noah’s Apple Watch,388786,91.0,count/min
Noah’s Apple Watch,388788,92.46153846153847,count/min
Noah’s Apple Watch,388789,88.72727272727273,count/min
Noah’s Apple Watch,388790,89.0,count/min
Noah’s Apple Watch,388792,82.0,count/min
Noah’s Apple Watch,388795,102.0,count/min
Noah’s Apple Watch,388796,95.7,count/min
Noah’s Apple Watch,388799,71.0,count/min
Noah’s Apple Watch,388817,80.0,count/min
Noah’s Apple Watch,388820,66.0,count/min
Noah’s Apple Watch,388827,74.0,count/min
Noah’s Apple Watch,388831,55.0,count/min
Noah’s Apple Watch,388833,96.0,count/min
Noah’s Apple Watch,388842,90.2595,count/min
Noah’s Apple Watch,388847,91.0,count/min
Noah’s Apple Watch,388849,88.0,count/min
Noah’s Apple Watch,388862,88.0,count/min
Noah’s Apple Watch,388865,88.0,count/min
Noah’s Apple Watch,388868,89.0,count/min
Noah’s Apple Watch,388876,83.0,count/min
Noah’s Apple Watch,388878,74.0,count/min
Noah’s Apple Watch,388887,64.0,count/min
Noah’s Apple Watch,388889,76.0,count/min
Noah’s Apple Watch,388894,71.0,count/min
Noah’s Apple Watch,388898,79.0,count/min
Noah’s Apple Watch,388904,77.0,count/min
Noah’s Apple Watch,388908,78.0,count/min
Noah’s Apple Watch,388914,80.0,count/min
Noah’s Apple Watch,388919,73.0,count/min
Noah’s Apple Watch,388927,80.0,count/min
Noah’s Apple Watch,388930,77.0,count/min
Noah’s Apple Watch,388937,82.0,count/min
Noah’s Apple Watch,388938,73.0,count/min
Noah’s Apple Watch,388943,50.0,count/min
Noah’s Apple Watch,388950,87.0,count/min
Noah’s Apple Watch,388957,97.0,count/min
Noah’s Apple Watch,388960,72.0,count/min
Noah’s Apple Watch,388977,73.0,count/min
Noah’s Apple Watch,388988,83.0,count/min
Noah’s Apple Watch,388997,97.0,count/min
Noah’s Apple Watch,389000,89.0,count/min
Noah’s Apple Watch,389004,61.0,count/min
Noah’s Apple Watch,389008,98.0,count/min
Noah’s Apple Watch,389011,84.0,count/min
Noah’s Apple Watch,389014,70.0,count/min
Noah’s Apple Watch,389023,90.5,count/min
Noah’s Apple Watch,389027,109.0,count/min
Noah’s Apple Watch,389030,106.33333333333333,count/min
Noah’s Apple Watch,389031,104.0,count/min
Noah’s Apple Watch,389032,103.25,count/min
Noah’s Apple Watch,389033,100.66666666666667,count/min
Noah’s Apple Watch,389034,104.875,count/min
Noah’s Apple Watch,389035,104.88888888888889,count/min
Noah’s Apple Watch,389038,103.75,count/min
Noah’s Apple Watch,389039,96.38461538461539,count/min
Noah’s Apple Watch,389040,88.33333333333333,count/min
Noah’s Apple Watch,389041,93.75,count/min
Noah’s Apple Watch,389042,79.0,count/min
Noah’s Apple Watch,389712,79.0,count/min
Noah’s Apple Watch,389713,75.6523,count/min
Noah’s Apple Watch,389714,77.0,count/min
Noah’s Apple Watch,389717,110.0,count/min
Noah’s Apple Watch,389719,100.44444444444444,count/min
Noah’s Apple Watch,389722,110.0,count/min
Noah’s Apple Watch,389723,104.77777777777777,count/min
Noah’s Apple Watch,389724,104.18181818181819,count/min
Noah’s Apple Watch,389727,111.0,count/min
Noah’s Apple Watch,389728,111.25,count/min
Noah’s Apple Watch,389729,112.16666666666667,count/min
Noah’s Apple Watch,389730,95.11111111111111,count/min
Noah’s Apple Watch,389731,62.0,count/min
Noah’s Apple Watch,389734,80.0,count/min
Noah’s Apple Watch,389741,77.0,count/min
Noah’s Apple Watch,389746,71.37145000000001,count/min
Noah’s Apple Watch,389751,79.0,count/min
Noah’s Apple Watch,389756,75.0,count/min
Noah’s Apple Watch,389760,80.0,count/min
Noah’s Apple Watch,389765,85.0,count/min
Noah’s Apple Watch,389767,79.0,count/min
Noah’s Apple Watch,389772,104.0,count/min
Noah’s Apple Watch,389774,101.0,count/min
Noah’s Apple Watch,389776,108.58333333333333,count/min
Noah’s Apple Watch,389777,105.2,count/min
Noah’s Apple Watch,389778,104.8,count/min
Noah’s Apple Watch,389780,101.0,count/min
Noah’s Apple Watch,389782,68.0,count/min
Noah’s Apple Watch,389785,74.0,count/min
Noah’s Apple Watch,389789,101.5,count/min
Noah’s Apple Watch,389790,101.53846153846153,count/min
Noah’s Apple Watch,389791,102.875,count/min
Noah’s Apple Watch,389794,85.0,count/min
Noah’s Apple Watch,389802,82.0,count/min
Noah’s Apple Watch,389805,68.0,count/min
Noah’s Apple Watch,389808,65.0,count/min
Noah’s Apple Watch,389816,75.0,count/min
Noah’s Apple Watch,389817,72.0,count/min
Noah’s Apple Watch,389827,77.0,count/min
Noah’s Apple Watch,389832,80.0,count/min
Noah’s Apple Watch,389833,81.0,count/min
Noah’s Apple Watch,389842,80.0,count/min
Noah’s Apple Watch,389846,67.0,count/min
Noah’s Apple Watch,389852,67.0,count/min
Noah’s Apple Watch,389856,77.0,count/min
Noah’s Apple Watch,389860,83.0,count/min
Noah’s Apple Watch,389868,129.0,count/min
Noah’s Apple Watch,389869,114.33333333333333,count/min
Noah’s Apple Watch,389870,101.66666666666667,count/min
Noah’s Apple Watch,389871,104.91666666666667,count/min
Noah’s Apple Watch,389872,89.33333333333333,count/min
Noah’s Apple Watch,389874,103.5,count/min
Noah’s Apple Watch,389875,105.38461538461539,count/min
Noah’s Apple Watch,389876,113.0,count/min
Noah’s Apple Watch,389879,103.0,count/min
Noah’s Apple Watch,389882,75.0,count/min
Noah’s Apple Watch,389883,73.0,count/min
Noah’s Apple Watch,389889,72.0,count/min
Noah’s Apple Watch,389894,60.0,count/min
Noah’s Apple Watch,389901,72.0,count/min
Noah’s Apple Watch,389907,74.0,count/min
Noah’s Apple Watch,389910,64.0,count/min
Noah’s Apple Watch,389917,70.0,count/min
Noah’s Apple Watch,389919,70.0,count/min
Noah’s Apple Watch,389923,68.0,count/min
Noah’s Apple Watch,389931,70.0,count/min
Noah’s Apple Watch,389936,55.0,count/min
Noah’s Apple Watch,389938,58.0,count/min
Noah’s Apple Watch,389943,74.0,count/min
Noah’s Apple Watch,389951,90.0,count/min
Noah’s Apple Watch,389952,75.0,count/min
Noah’s Apple Watch,389956,90.0,count/min
Noah’s Apple Watch,389957,90.0,count/min
Noah’s Apple Watch,389959,53.0,count/min
Noah’s Apple Watch,389963,80.33333333333333,count/min
Noah’s Apple Watch,389964,63.0,count/min
Noah’s Apple Watch,389967,89.28571428571429,count/min
Noah’s Apple Watch,389968,91.55555555555556,count/min
Noah’s Apple Watch,389970,78.0,count/min
Noah’s Apple Watch,389976,60.0,count/min
Noah’s Apple Watch,389979,66.0,count/min
Noah’s Apple Watch,389986,65.0,count/min
Noah’s Apple Watch,389987,62.1064,count/min
Noah’s Apple Watch,389991,69.0,count/min
Noah’s Apple Watch,389995,68.0,count/min
Noah’s Apple Watch,390001,73.0,count/min
Noah’s Apple Watch,390006,73.0,count/min
Noah’s Apple Watch,390011,75.0,count/min
Noah’s Apple Watch,390013,69.0,count/min
Noah’s Apple Watch,390018,72.0,count/min
Noah’s Apple Watch,390027,72.0,count/min
Noah’s Apple Watch,390029,66.0,count/min
Noah’s Apple Watch,390036,72.0,count/min
Noah’s Apple Watch,390041,82.0,count/min
Noah’s Apple Watch,390044,67.0,count/min
Noah’s Apple Watch,390050,68.0,count/min
Noah’s Apple Watch,390053,67.0,count/min
